"Número Processo -  Formatado","URL Portal Transparência","Data Criação Processo","Objeto Processo","URL Documentos Processo","Código Órgão/Entidade Pedido","Nome Órgão/Entidade Pedido","Situação Processo","Procedimento Contratação - Detalhamento 1","Número Contrato","Contrato_TermoAditivo Arquivos","Código Órgão/Entidade Contratante","Nome Órgão/Entidade Contratante","Data Publicação Contrato","Data Início Vigência Contrato","Data Limite Vigência Contrato","Data Término Vigência Contrato","CNPJ/CPF Fornecedor - Formatado","Nome Empresarial/Nome Fornecedor","Processo SEI","URL Processo SEI","Código Item Material/Serviço - Numérico","Item Material/Serviço","Código Unidade Orçamentária","Nome Unidade Orçamentária","Descrição Linha Fornecimento","Cidade Entrega Item","Quantidade Homologada","Valor Unitário Referência Item Processo","Valor Unitário Homologado Item Processo","Valor Total Referência Item Processo","Valor Total Homologado"
"1501561 000028/2020","NA","27/04/2020","Aquisição de ventiladores respiratórios em atendimento a demanda da pandemia do COVID-19, no Estado de Minas Gerais.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9247074","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162832","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","29/04/20","29/04/20","","28/10/20","61.489.381/0001-09","KTK INDUSTRIA, IMPORTACAO, EXPORTACAO E COMERCIO DE EQUIPAMENTOS HOSPITALARES LTDA","NA","NA","1753681","VENTILADOR PULMONAR - TIPO: MICROPROCESSADO, ELETRONICO;","4291","FUNDO ESTADUAL DE SAUDE","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Contagem                                ","562,0000","70.000,0000","70.000,0000","39.340.000,00","39.340.000,00"
"1501561 000028/2020","NA","27/04/2020","Aquisição de ventiladores respiratórios em atendimento a demanda da pandemia do COVID-19, no Estado de Minas Gerais.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9247074","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162832","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","29/04/20","29/04/20","","28/10/20","61.489.381/0001-09","KTK INDUSTRIA, IMPORTACAO, EXPORTACAO E COMERCIO DE EQUIPAMENTOS HOSPITALARES LTDA","NA","NA","1756877","VENTILADOR PULMONAR - TIPO: MICROPROCESSADO; TRANSPORTE;","4291","FUNDO ESTADUAL DE SAUDE","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Contagem                                ","185,0000","25.000,0000","25.000,0000","4.625.000,00","4.625.000,00"
"1501561 000029/2020","NA","29/04/2020","Aquisição de KITS DE BIOLOGIA MOLECULAR (PCR) PARA DIAGNÓSTICO LABORATORIAL DO COVID-19 para atendimento de demanda da Secretaria de Estado da Saúde, visando a ampliação da rede diagnóstica no Estado.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9247090","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162843","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","30/04/20","30/04/20","","29/10/20","13.545.241/0001-68","SINTESE BIOTECNOLOGIA LTDA","NA","NA","1747983","REAGENTE PARA EXTRACAO DE RNA - IDENTIFICACAO: KIT PARA EXTRACAO DE RNA TOTAL; FINALIDADE: ANALISE DE RNA; METODO: EXTRACAO ORGANICA E FILTRACAO EM COLUNA;","4291","FUNDO ESTADUAL DE SAUDE","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","170,0000","5.527,4000","5.527,4000","939.658,00","939.658,00"
"1501561 000029/2020","NA","29/04/2020","Aquisição de KITS DE BIOLOGIA MOLECULAR (PCR) PARA DIAGNÓSTICO LABORATORIAL DO COVID-19 para atendimento de demanda da Secretaria de Estado da Saúde, visando a ampliação da rede diagnóstica no Estado.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9247090","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162843","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","30/04/20","30/04/20","","29/10/20","13.545.241/0001-68","SINTESE BIOTECNOLOGIA LTDA","NA","NA","1753070","KIT PARA RT-PCR - TIPO: ETAPA UNICA; IDENTIFICACAO: KIT PARA RT-QPCR; FINALIDADE: DETECCAO E QUANTIFICACAO DE RNA;","4291","FUNDO ESTADUAL DE SAUDE","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","900,0000","3.995,6207","3.995,6207","3.596.058,63","3.596.058,63"
"1501561 000029/2020","NA","29/04/2020","Aquisição de KITS DE BIOLOGIA MOLECULAR (PCR) PARA DIAGNÓSTICO LABORATORIAL DO COVID-19 para atendimento de demanda da Secretaria de Estado da Saúde, visando a ampliação da rede diagnóstica no Estado.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9247090","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162843","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","30/04/20","30/04/20","","29/10/20","13.545.241/0001-68","SINTESE BIOTECNOLOGIA LTDA","NA","NA","1753088","KIT PARA RT-PCR - TIPO: PCR TEMPO REAL; IDENTIFICACAO: INICIADORES MARCACAO 5 FAM, SONDAS MARCACAO 3 BHQ ; FINALIDADE: DETECCAO QUANTITATIVA CEPA 2019-NCOV;","4291","FUNDO ESTADUAL DE SAUDE","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","300,0000","1.998,0000","1.998,0000","599.400,00","599.400,00"
"1501561 000029/2020","NA","29/04/2020","Aquisição de KITS DE BIOLOGIA MOLECULAR (PCR) PARA DIAGNÓSTICO LABORATORIAL DO COVID-19 para atendimento de demanda da Secretaria de Estado da Saúde, visando a ampliação da rede diagnóstica no Estado.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9247090","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162843","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","30/04/20","30/04/20","","29/10/20","13.545.241/0001-68","SINTESE BIOTECNOLOGIA LTDA","NA","NA","1753924","CONTROLE POSITIVO  - IDENTIFICACAO: HUMANO; METODOLOGIA: PCR EM TEMPO REAL; APLICACAO: DETECCAO QUANTITATIVA DA CEPA 2019-NCOV;","4291","FUNDO ESTADUAL DE SAUDE","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","9,0000","1.298,0000","1.298,0000","11.682,00","11.682,00"
"1501561 000029/2020","NA","29/04/2020","Aquisição de KITS DE BIOLOGIA MOLECULAR (PCR) PARA DIAGNÓSTICO LABORATORIAL DO COVID-19 para atendimento de demanda da Secretaria de Estado da Saúde, visando a ampliação da rede diagnóstica no Estado.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9247090","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162843","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","30/04/20","30/04/20","","29/10/20","13.545.241/0001-68","SINTESE BIOTECNOLOGIA LTDA","NA","NA","1756630","CONTROLE POSITIVO  - IDENTIFICACAO: VIRAL; METODOLOGIA: PCR EM TEMPO REAL; APLICACAO: DETECCAO QUANTITATIVA DA CEPA 2019-NCOV;","4291","FUNDO ESTADUAL DE SAUDE","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","9,0000","998,0000","998,0000","8.982,00","8.982,00"
"1501561 000030/2020","NA","04/05/2020","Aquisição de aventais cirúrgico de TNT impermeável, para atendimento a demanda da pandemia do COVID-19, no Estado de Minas Gerais.","NA","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","Concluído","Dispensa de Licitação","9247154","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162971","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","08/05/20","08/05/20","","07/11/20","15.300.600/0001-42","MONICA REIS RUBIA -ME","NA","NA","1755366","AVENTAL PARA USO MEDICO/ODONTOLOGICO - TIPO: DESCARTAVEL, MANGA LONGA COM ELASTICO NO PUNHO; MATERIA-PRIMA: TELA NAO TECIDO, SMS, 100% POLIPROPILENO; GRAMATURA/COMPOSICAO: MINIMA DE 50G/M2; COMPRIMENTO:  1,20 M  X 1,50M (C X L), APROXIMADAMENTE;","1501","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","500.000,0000","12,2900","12,2900","6.145.000,00","6.145.000,00"
"1501561 000031/2020","NA","05/05/2020","Aquisição de VENTILADORES PULMONARES para atendimento de demanda da Secretaria de Estado da Saúde, visando equipar as unidades hospitalares envolvidas no atendimento e combate à pandemia da COVID-19.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9247151","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162969","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","07/05/20","07/05/20","","06/11/20","00.331.788/0031-34","AIR LIQUIDE BRASIL LTDA","NA","NA","1758063","VENTILADOR PULMONAR - TIPO: MICROPROCESSADO; INVASIVO E NAO INVASIVO ;","4291","FUNDO ESTADUAL DE SAUDE","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Contagem                                ","300,0000","24.359,2562","24.359,2562","7.307.776,86","7.307.776,86"
"1501561 000032/2020","NA","08/05/2020","Aquisição de aventais cirúrgicos, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.","NA","2270","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","Concluído","Dispensa de Licitação","9247179","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163028","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","09/05/20","09/05/20","","08/11/20","15.300.600/0001-42","MONICA REIS RUBIA -ME","NA","NA","1755366","AVENTAL PARA USO MEDICO/ODONTOLOGICO - TIPO: DESCARTAVEL, MANGA LONGA COM ELASTICO NO PUNHO; MATERIA-PRIMA: TELA NAO TECIDO, SMS, 100% POLIPROPILENO; GRAMATURA/COMPOSICAO: MINIMA DE 50G/M2; COMPRIMENTO:  1,20 M  X 1,50M (C X L), APROXIMADAMENTE;","2271","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","MINAS GERAIS","500.000,0000","12,2900","12,2900","6.145.000,00","6.145.000,00"
"2012015 000031/2020","NA","17/03/2020","Aquisição EMERGENCIAL do equipamento de proteção individual MÁSCARA DESCARTÁVEL N95 para o Hospital Governador Israel Pinheiro-HGIP,","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","00.267.908/0001-66","HAND SHOP SUPRIMENTOS MEDICOS & TERAPEUTICOS LTDA","NA","NA","125628","MASCARA DESCARTAVEL - IDENTIFICACAO: N 95; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","6.000,0000","12,9000","12,9000","77.400,00","77.400,00"
"2012015 000034/2020","NA","31/03/2020","Contratação, do serviço de coleta, transporte e entrega de material biológico de origem humana para análise, em virtude do surto de doença respiratória- CoronaVírus.","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","9247172","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162983","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","13/05/20","13/05/20","","12/11/20","07.837.315/0001-37","BIOLOGISTICA SOLUCOES EM LOGISTICA E SERVICOS EIRELI","NA","NA","84581","COLETA, ENTREGA DE MATERIAL BIOLOGICO HUMANO FORA DOS LIMITES DA AV CONTORNO EM ATE 30 KM DE BH","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","SERVICOS DE TRANSPORTE DE MATERIAL BIOLOGICO DE ORIGEM HUMANA OU      ANIMAL","Belo Horizonte                          ","0,0000","27.653,1100","27.653,1100","27.653,11","27.653,11"
"2012015 000041/2020","NA","16/04/2020","Aquisição EMERGENCIAL de material médico-hospitalar MÁSCARA CIRÚRGICA TRÊS CAMADAS para o Hospital Governador Israel Pinheiro-HGIP.","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","14.707.364/0001-10","XCMG BRASIL INDUSTRIA LTDA","NA","NA","125245","MASCARA DESCARTAVEL - IDENTIFICACAO: CIRURGICA; FORMATO: RETANGULAR COM PREGAS; CAMADAS: 03 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: MINIMA 40 G; FILTRO: COM FILTRO; TIPO FIXACAO: 4 TIRAS LATERAIS; AJUSTE NASAL: SIM; ESTERIL: NAO;","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","162.000,0000","2,8000","2,8000","453.600,00","453.600,00"
"2012015 000051/2020","NA","12/05/2020","Aquisição de materiais médico-hospitalares do tipo VENTILATÓRIOS para utilização no Hospital Governador Israel Pinheiro-HGIP, mediante contrato para fornecimento parcelado.","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","9250254","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163317","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","17/06/20","17/06/20","","16/12/20","05.075.964/0001-12","CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.","NA","NA","804495","SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: COM VIA DE IRRIGACAO;","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","5.250,0000","45,0000","45,0000","236.250,00","236.250,00"
"2012015 000051/2020","NA","12/05/2020","Aquisição de materiais médico-hospitalares do tipo VENTILATÓRIOS para utilização no Hospital Governador Israel Pinheiro-HGIP, mediante contrato para fornecimento parcelado.","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","9250254","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163317","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","17/06/20","17/06/20","","16/12/20","05.075.964/0001-12","CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.","NA","NA","1271890","FILTRO PARA SISTEMA RESPIRATORIO - APLICACAO: PARA RESPIRADORES; TIPO: HIDROFOBO;","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","11.700,0000","31,2400","31,2400","365.508,00","365.508,00"
"2012015 000051/2020","NA","12/05/2020","Aquisição de materiais médico-hospitalares do tipo VENTILATÓRIOS para utilização no Hospital Governador Israel Pinheiro-HGIP, mediante contrato para fornecimento parcelado.","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","9250315","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163341","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","17/06/20","17/06/20","","16/12/20","23.836.281/0001-12","PROCIMED HOSPITALAR E CIENTIFICA LTDA - EPP","NA","NA","461920","FILTRO PARA SISTEMA RESPIRATORIO - APLICACAO: ANESTESIA GERAL E VENTILACAO MECANICA; TIPO: ADULTO;","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","31.200,0000","9,6800","9,6800","302.016,00","302.016,00"
"2012015 000071/2020","NA","05/06/2020","Reagentes, Calibradores e Controles para realização de determinação qualitativa de anticorpos tipo IgG para SARS-COV-2 (coronavírus)","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","9251266","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163567","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","01/07/20","01/07/20","","27/12/20","56.998.701/0032-12","ABBOTT LABORATORIOS DO BRASIL LTDA","NA","NA","1758276","TESTE PARA IMUNODIAGNOSTICO SARS-COV-2 - APLICACAO: DETECCAO QUALITATIVA ANTICORPOS IGG P/ SARS-COV-2; METODO: QUIMIOLUMINESCENCIA; AMOSTRAS: SORO E PLASMA HUMANO;","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","3.000,0000","40,2700","40,2700","120.810,00","120.810,00"
"2012194 000003/2020","NA","06/05/2020","Peças de Reposição Para os Ventiladores Pulmonares Marca Nellcor Puritam Benett","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","23.836.281/0001-12","PROCIMED HOSPITALAR E CIENTIFICA LTDA - EPP","NA","NA","985201","SENSOR PARA EQUIPAMENTO MEDICO-HOSPITALAR - IDENTIFICACAO: SENSOR FLUXO INSP. AR/O2; EQUIPAMENTO: VENTILADOR PULMONAR; MARCA/MODELO: NELLCOR PURITAN BENNETT; REFERENCIA: 4-072211-SP;","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","1,0000","5.209,4600","5.209,4600","5.209,46","5.209,46"
"2012194 000003/2020","NA","06/05/2020","Peças de Reposição Para os Ventiladores Pulmonares Marca Nellcor Puritam Benett","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","23.836.281/0001-12","PROCIMED HOSPITALAR E CIENTIFICA LTDA - EPP","NA","NA","1137506","PLACA PARA EQUIPAMENTOS MED/HOSP. - IDENTIFICACAO: MEMORIA PCB-CPU-BDU; EQUIPAMENTO: VENTILADOR PULMONAR; MARCA/MODELO: NELLCOR PURITAN BENNETT/840; REFERENCIA: 10078888;","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","1,0000","12.566,5000","12.566,5000","12.566,50","12.566,50"
"2012194 000003/2020","NA","06/05/2020","Peças de Reposição Para os Ventiladores Pulmonares Marca Nellcor Puritam Benett","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","23.836.281/0001-12","PROCIMED HOSPITALAR E CIENTIFICA LTDA - EPP","NA","NA","1137590","KIT MANUTENCAO EQUIPAMENTOS MEDICO-HOSPITALARES - IDENTIFICACAO: PREVENTIVA 10.000 HORAS; EQUIPAMENTO: VENTILADOR PULMONAR; MARCA/MODELO: NELLCOR PURITAN BENNETT/840; REFERENCIA: 4-078179-00;","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","1,0000","1.649,8400","1.649,8400","1.649,84","1.649,84"
"2012194 000003/2020","NA","06/05/2020","Peças de Reposição Para os Ventiladores Pulmonares Marca Nellcor Puritam Benett","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","23.836.281/0001-12","PROCIMED HOSPITALAR E CIENTIFICA LTDA - EPP","NA","NA","1188364","BATERIA PARA EQUIPAMENTO MEDICO/HOSPITALAR - TENSAO: 24 VOLTS; CORRENTE: 7,0 AH; REFERENCIA: 4-070523-SP; EQUIPAMENTO: VENTILADOR PULMONAR NELLCOR PURITAN BENNETT/840;","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","1,0000","2.115,6000","2.115,6000","2.115,60","2.115,60"
"2012194 000003/2020","NA","06/05/2020","Peças de Reposição Para os Ventiladores Pulmonares Marca Nellcor Puritam Benett","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","23.836.281/0001-12","PROCIMED HOSPITALAR E CIENTIFICA LTDA - EPP","NA","NA","1540416","CABO EQUIPAMENTO/INSTRUMENTO MEDICO-HOSPITALAR - IDENTIFICACAO: CABO DO LCD (FLAT CABLE); EQUIPAMENTO: VENTILADOR PULMONAR; MARCA/MODELO: NELLCOR PURITAN BENNETT/840; REFERENCIA: 4-076856-SP;","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","1,0000","902,0000","902,0000","902,00","902,00"
"2012194 000003/2020","NA","06/05/2020","Peças de Reposição Para os Ventiladores Pulmonares Marca Nellcor Puritam Benett","NA","2010","INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","23.836.281/0001-12","PROCIMED HOSPITALAR E CIENTIFICA LTDA - EPP","NA","NA","1754823","DISPLAY PARA EQUIPAMENTOS MEDICO-HOSPITALARES - IDENTIFICACAO: 840 LCD; EQUIPAMENTO: VENTILADOR PULMONAR; MARCA/MODELO: NELLCOR PURITAN BENNETT; REFERENCIA: 10133165;","2011","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","3,0000","6.642,0000","6.642,0000","19.926,00","19.926,00"
"2121022 000013/2020","NA","17/03/2020","Atender as demandas de todo o IPSM na realização de seus atendimentos aos beneficiários da saúde devido a pandemia do Coronavírus, para que se evite a propagação do mesmo em nossos funcionários.","NA","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","Concluído","Dispensa de Licitação - Por valor","0","","","","","","","","21.559.804/0001-03","GERBRA COMERCIO EIRELI - ME","NA","NA","1669486","ALCOOL ETILICO HIDRATADO ASPECTO FISICO: SOLUCAO AQUOSA; GRAU INPM: 70; GRAU GL: 77; APRESENTACAO: FRASCO 1 L;","2121","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS","EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA","Belo Horizonte                          ","300,0000","7,5000","7,5000","2.250,00","2.250,00"
"2121022 000013/2020","NA","17/03/2020","Atender as demandas de todo o IPSM na realização de seus atendimentos aos beneficiários da saúde devido a pandemia do Coronavírus, para que se evite a propagação do mesmo em nossos funcionários.","NA","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","Concluído","Dispensa de Licitação - Por valor","0","","","","","","","","21.559.804/0001-03","GERBRA COMERCIO EIRELI - ME","NA","NA","1696041","HIGIENIZADOR ANTISSEPTICO DE MAOS ASPECTO FISICO: GEL; COMPOSICAO: ALCOOL ETILICO HIDRATADO + AGENTE HIDRATANTE; GRAU INPM: DE 62 A 74 GRAUS; GRAU GL: DE 70 A 84 GRAUS; APRESENTACAO: GALAO 5 L;","2121","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS","ARTIGOS, UTENSILIOS PARA HIGIENE PESSOAL","Belo Horizonte                          ","100,0000","144,0000","80,0000","14.400,00","8.000,00"
"2121022 000016/2020","NA","18/03/2020","Aquisição  de álcool etílico hidratado e higienizador antisséptico de mãos gel;para atendimento aos funcionários, devido a crise do Coronavírus.","NA","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","Concluído","Registro de preços realizado no SIRP","9246044","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162744","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","25/05/20","25/04/20","","31/12/20","04.654.861/0001-44","INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA","NA","NA","1669370","HIGIENIZADOR ANTISSEPTICO DE MAOS ASPECTO FISICO: GEL; COMPOSICAO: ALCOOL ETILICO HIDRATADO + AGENTE HIDRATANTE; GRAU INPM: ENTRE 62 E 74 GRAUS; GRAU GL: ENTRE 70 E 84 GRAUS; APRESENTACAO: FRASCO COM VALVULA TIPO PUMP 500 ML;","2121","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS","ARTIGOS, UTENSILIOS PARA HIGIENE PESSOAL","MINAS GERAIS","700,0000","6,5800","6,5800","4.606,00","4.606,00"
"2121022 000016/2020","NA","18/03/2020","Aquisição  de álcool etílico hidratado e higienizador antisséptico de mãos gel;para atendimento aos funcionários, devido a crise do Coronavírus.","NA","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","Concluído","Registro de preços realizado no SIRP","9246044","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162744","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","25/05/20","25/04/20","","31/12/20","04.654.861/0001-44","INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA","NA","NA","1669397","HIGIENIZADOR ANTISSEPTICO DE MAOS ASPECTO FISICO: GEL; COMPOSICAO: ALCOOL ETILICO HIDRATADO + AGENTE HIDRATANTE; GRAU INPM: DE 62 A 74 GRAUS; GRAU GL: DE 70 A 84 GRAUS; APRESENTACAO: REFIL PARA DISPENSER 800 ML COM BICO DOSADOR;","2121","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS","ARTIGOS, UTENSILIOS PARA HIGIENE PESSOAL","MINAS GERAIS","200,0000","6,8000","6,8000","1.360,00","1.360,00"
